publishedAt,source_name,title,url
2026-05-13T08:17:39Z,Ilfattoquotidiano.it,"Eurovision Song Contest 2026, perché per me la delusione della prima serata porta il nome di Sal Da Vinci",https://www.ilfattoquotidiano.it/2026/05/13/eurovision-2026-prima-semifinale-sal-da-vinci-notizie/8384516/
2026-05-13T08:12:25Z,ANSA.it,"Jeep Avenger si evolve per il 2026 tra design, tecnologia e capacità off-road",https://www.ansa.it/piemonte/notizie/2026/05/13/jeep-avenger-si-evolve-per-il-2026-tra-design-tecnologia-e-capacita-off_bbbef628-e992-4077-bb2d-587b81b887de.html
2026-05-13T08:10:13Z,Tuttomercatoweb.com,"Cesena, buone notizie per Klinsmann: è stato dimesso dalla clinica in Germania",https://www.tuttomercatoweb.com/serie-b/cesena-buone-notizie-per-klinsmann-e-stato-dimesso-dalla-clinica-in-germania-2233601
2026-05-13T08:09:01Z,Ispazio.net,La funzione “Apparecchio acustico” con AirPods Pro 3 è ufficialmente disponibile in Italia,https://www.ispazio.net/2227663/funzione-apparecchio-acustico-airpods-pro-3-italia
2026-05-13T08:02:25Z,ANSA.it,"Visite gratuite nelle piazze di Napoli, domani prevenzione per tiroide e nei",https://www.ansa.it/campania/notizie/2026/05/13/visite-gratuite-nelle-piazze-di-napoli-domani-prevenzione-per-tiroide-e-nei_54101b78-a3d9-438c-b14a-0bb918abbe5c.html
2026-05-13T08:01:14Z,Lavoce.info,Ma in che provincia è Colico?,https://lavoce.info/archives/111331/ma-in-che-provincia-e-colico/
2026-05-13T08:00:00Z,Tuttomercatoweb.com,Dopo 2 finali e 19 gare l'Estadio Azteca inaugurerà il Mondiale 2026. Tra i tanti record...,https://www.tuttomercatoweb.com/mondiali-2026/dopo-2-finali-e-19-gare-l-estadio-azteca-inaugurera-il-mondiale-2026-tra-i-tanti-record-2233319
2026-05-13T08:00:00Z,La Repubblica,L’appello della Società dell’obesità ai medici di famiglia: misurate peso e altezza,https://www.repubblica.it/salute/2026/05/13/news/l_appello_della_societa_dell_obesita_ai_medici_di_famiglia_misurate_peso_e_altezza-425341873/
2026-05-13T07:59:24Z,ANSA.it,"Hantavirus, il ministero della Salute: ""Negativi i test eseguiti a Milano e allo Spallanzani""",https://www.ansa.it/sito/notizie/cronaca/2026/05/13/hantavirus-il-ministero-della-salute-negativi-i-test-eseguiti-a-milano-e-allo-spallanzani_c69319bc-9b66-4b21-bafe-a2ad8072dcd3.html
2026-05-13T07:57:47Z,ANSA.it,"'La Settimana Santa', venerdì evento di chiusura della mostra del Petruzzelli",https://www.ansa.it/puglia/notizie/2026/05/13/la-settimana-santa-venerdi-evento-di-chiusura-della-mostra-del-petruzzelli_b19bcc9e-417c-401b-bb1c-665983b29396.html
